id,name,state_id.id,ciudad_id.id
municipio_2285,Santa María del Río,base.state_mx_slp,ciudad_474
municipio_2287,Tierra Nueva,base.state_mx_slp,ciudad_475
municipio_2290,Rioverde,base.state_mx_slp,ciudad_476
municipio_2292,Ciudad Fernández,base.state_mx_slp,ciudad_477
municipio_2295,Tamasopo,base.state_mx_slp,ciudad_478
municipio_2312,Tamazunchale,base.state_mx_slp,ciudad_479
municipio_110,Acuña,base.state_mx_tab,ciudad_48
municipio_2315,Culiacán,base.state_mx_sin,ciudad_480
municipio_2317,Culiacán,base.state_mx_sin,ciudad_481
municipio_2318,Navolato,base.state_mx_sin,ciudad_482
municipio_2320,Navolato,base.state_mx_sin,ciudad_483
municipio_2321,Culiacán,base.state_mx_sin,ciudad_484
municipio_2323,Cosalá,base.state_mx_sin,ciudad_485
municipio_2325,Mocorito,base.state_mx_sin,ciudad_486
municipio_2327,Guasave,base.state_mx_sin,ciudad_487
municipio_2329,Ahome,base.state_mx_sin,ciudad_488
municipio_2331,Ahome,base.state_mx_sin,ciudad_489
municipio_112,Múzquiz,base.state_mx_tab,ciudad_49
municipio_2332,Ahome,base.state_mx_sin,ciudad_490
municipio_2333,Ahome,base.state_mx_sin,ciudad_491
municipio_2334,Salvador Alvarado,base.state_mx_sin,ciudad_492
municipio_2336,Angostura,base.state_mx_sin,ciudad_493
municipio_2338,Choix,base.state_mx_sin,ciudad_494
municipio_2340,El Fuerte,base.state_mx_sin,ciudad_495
municipio_2343,Sinaloa,base.state_mx_sin,ciudad_496
municipio_2344,Sinaloa,base.state_mx_sin,ciudad_497
municipio_2345,Mazatlán,base.state_mx_sin,ciudad_498
municipio_2347,Mazatlán,base.state_mx_sin,ciudad_499
municipio_24,Cosío,base.state_mx_ags,ciudad_5
municipio_115,Zaragoza,base.state_mx_tab,ciudad_50
municipio_2348,Escuinapa,base.state_mx_sin,ciudad_500
municipio_2351,Elota,base.state_mx_sin,ciudad_501
municipio_2353,Rosario,base.state_mx_sin,ciudad_502
municipio_2356,San Ignacio,base.state_mx_sin,ciudad_503
municipio_2357,Hermosillo,base.state_mx_son,ciudad_504
municipio_2361,San Luis Río Colorado,base.state_mx_son,ciudad_505
municipio_2363,Puerto Peñasco,base.state_mx_son,ciudad_506
municipio_2365,General Plutarco Elías Calles,base.state_mx_son,ciudad_507
municipio_2367,Caborca,base.state_mx_son,ciudad_508
municipio_2377,Nogales,base.state_mx_son,ciudad_509
municipio_117,Morelos,base.state_mx_tab,ciudad_51
municipio_2381,Magdalena,base.state_mx_son,ciudad_510
municipio_2384,Agua Prieta,base.state_mx_son,ciudad_511
municipio_2399,Cananea,base.state_mx_son,ciudad_512
municipio_2416,Cajeme,base.state_mx_son,ciudad_513
municipio_2423,Empalme,base.state_mx_son,ciudad_514
municipio_2424,Guaymas,base.state_mx_son,ciudad_515
municipio_2441,Navojoa,base.state_mx_son,ciudad_516
municipio_2442,Huatabampo,base.state_mx_son,ciudad_517
municipio_2443,Centro,base.state_mx_tab,ciudad_518
municipio_2444,Jalpa de Méndez,base.state_mx_tab,ciudad_519
municipio_119,Allende,base.state_mx_tab,ciudad_52
municipio_2448,Comalcalco,base.state_mx_tab,ciudad_520
municipio_2449,Huimanguillo,base.state_mx_tab,ciudad_521
municipio_2452,Cárdenas,base.state_mx_tab,ciudad_522
municipio_2454,Paraíso,base.state_mx_tab,ciudad_523
municipio_2457,Cunduacán,base.state_mx_tab,ciudad_524
municipio_2459,Macuspana,base.state_mx_tab,ciudad_525
municipio_2463,Teapa,base.state_mx_tab,ciudad_526
municipio_2467,Tenosique,base.state_mx_tab,ciudad_527
municipio_2471,Emiliano Zapata,base.state_mx_tab,ciudad_528
municipio_2472,Victoria,base.state_mx_tamps,ciudad_529
municipio_124,Sabinas,base.state_mx_tab,ciudad_53
municipio_2477,Matamoros,base.state_mx_tamps,ciudad_530
municipio_2478,Valle Hermoso,base.state_mx_tamps,ciudad_531
municipio_2481,San Fernando,base.state_mx_tamps,ciudad_532
municipio_2485,Soto la Marina,base.state_mx_tamps,ciudad_533
municipio_2494,Tula,base.state_mx_tamps,ciudad_534
municipio_2496,Jaumave,base.state_mx_tamps,ciudad_535
municipio_2502,Nuevo Laredo,base.state_mx_tamps,ciudad_536
municipio_2503,Miguel Alemán,base.state_mx_tamps,ciudad_537
municipio_2506,Guerrero,base.state_mx_tamps,ciudad_538
municipio_2508,Gustavo Díaz Ordaz,base.state_mx_tamps,ciudad_539
municipio_125,San Juan de Sabinas,base.state_mx_tab,ciudad_54
municipio_2510,Camargo,base.state_mx_tamps,ciudad_540
municipio_2512,Reynosa,base.state_mx_tamps,ciudad_541
municipio_2517,Río Bravo,base.state_mx_tamps,ciudad_542
municipio_2518,Tampico,base.state_mx_tamps,ciudad_543
municipio_2519,Ciudad Madero,base.state_mx_tamps,ciudad_544
municipio_2520,Altamira,base.state_mx_tamps,ciudad_545
municipio_2524,González,base.state_mx_tamps,ciudad_546
municipio_2525,González,base.state_mx_tamps,ciudad_547
municipio_2527,Xicoténcatl,base.state_mx_tamps,ciudad_548
municipio_2529,El Mante,base.state_mx_tamps,ciudad_549
municipio_128,Torreón,base.state_mx_tab,ciudad_55
municipio_2533,Tlaxcala,base.state_mx_tlax,ciudad_550
municipio_2542,Calpulalpan,base.state_mx_tlax,ciudad_551
municipio_2550,Apizaco,base.state_mx_tlax,ciudad_552
municipio_2562,Huamantla,base.state_mx_tlax,ciudad_553
municipio_2588,Chiautempan,base.state_mx_tlax,ciudad_554
municipio_2598,San Pablo del Monte,base.state_mx_tlax,ciudad_555
municipio_2599,Xalapa,base.state_mx_ver,ciudad_556
municipio_2606,Banderilla,base.state_mx_ver,ciudad_557
municipio_2622,Coatepec,base.state_mx_ver,ciudad_558
municipio_2630,Paso de Ovejas,base.state_mx_ver,ciudad_559
municipio_130,Matamoros,base.state_mx_tab,ciudad_56
municipio_2632,La Antigua,base.state_mx_ver,ciudad_560
municipio_2635,Veracruz,base.state_mx_ver,ciudad_561
municipio_2639,Tampico Alto,base.state_mx_ver,ciudad_562
municipio_2640,Tempoal,base.state_mx_ver,ciudad_563
municipio_2644,Tantoyuca,base.state_mx_ver,ciudad_564
municipio_2646,Platón Sánchez,base.state_mx_ver,ciudad_565
municipio_2652,Naranjos Amatlán,base.state_mx_ver,ciudad_566
municipio_2653,El Higo,base.state_mx_ver,ciudad_567
municipio_2660,Cerro Azul,base.state_mx_ver,ciudad_568
municipio_2664,Huayacocotla,base.state_mx_ver,ciudad_569
municipio_132,Viesca,base.state_mx_tab,ciudad_57
municipio_2676,Tuxpan,base.state_mx_ver,ciudad_570
municipio_2678,Tihuatlán,base.state_mx_ver,ciudad_571
municipio_2681,Cazones de Herrera,base.state_mx_ver,ciudad_572
municipio_2689,Coatzintla,base.state_mx_ver,ciudad_573
municipio_2692,Poza Rica de Hidalgo,base.state_mx_ver,ciudad_574
municipio_2693,Papantla,base.state_mx_ver,ciudad_575
municipio_2696,Gutiérrez Zamora,base.state_mx_ver,ciudad_576
municipio_2699,San Rafael,base.state_mx_ver,ciudad_577
municipio_2701,Tlapacoyan,base.state_mx_ver,ciudad_578
municipio_2705,Altotonga,base.state_mx_ver,ciudad_579
municipio_135,Nadadores,base.state_mx_tab,ciudad_58
municipio_2715,Yecuatla,base.state_mx_ver,ciudad_580
municipio_2718,Pánuco,base.state_mx_ver,ciudad_581
municipio_2725,Huatusco,base.state_mx_ver,ciudad_582
municipio_2738,Soledad de Doblado,base.state_mx_ver,ciudad_583
municipio_2743,Boca del Río,base.state_mx_ver,ciudad_584
municipio_2745,Orizaba,base.state_mx_ver,ciudad_585
municipio_2752,Ixtaczoquitlán,base.state_mx_ver,ciudad_586
municipio_2754,Fortín,base.state_mx_ver,ciudad_587
municipio_2756,Córdoba,base.state_mx_ver,ciudad_588
municipio_2758,Nogales,base.state_mx_ver,ciudad_589
municipio_138,Cuatro Ciénegas,base.state_mx_tab,ciudad_59
municipio_2760,Río Blanco,base.state_mx_ver,ciudad_590
municipio_2765,Huiloapan de Cuauhtémoc,base.state_mx_ver,ciudad_591
municipio_2779,Cuitláhuac,base.state_mx_ver,ciudad_592
municipio_2782,Amatlán de los Reyes,base.state_mx_ver,ciudad_593
municipio_2784,Atoyac,base.state_mx_ver,ciudad_594
municipio_2785,Atoyac,base.state_mx_ver,ciudad_595
municipio_2787,Paso del Macho,base.state_mx_ver,ciudad_596
municipio_2797,Tezonapa,base.state_mx_ver,ciudad_597
municipio_2798,Tierra Blanca,base.state_mx_ver,ciudad_598
municipio_2803,Alvarado,base.state_mx_ver,ciudad_599
municipio_27,Tepezalá,base.state_mx_ags,ciudad_6
municipio_142,San Pedro,base.state_mx_tab,ciudad_60
municipio_2804,Lerdo de Tejada,base.state_mx_ver,ciudad_600
municipio_2806,Tres Valles,base.state_mx_ver,ciudad_601
municipio_2807,Carlos A. Carrillo,base.state_mx_ver,ciudad_602
municipio_2809,Cosamaloapan de Carpio,base.state_mx_ver,ciudad_603
municipio_2817,Tlacojalpan,base.state_mx_ver,ciudad_604
municipio_2822,Playa Vicente,base.state_mx_ver,ciudad_605
municipio_2825,Isla,base.state_mx_ver,ciudad_606
municipio_2828,Juan Rodríguez Clara,base.state_mx_ver,ciudad_607
municipio_2829,San Andrés Tuxtla,base.state_mx_ver,ciudad_608
municipio_2831,San Andrés Tuxtla,base.state_mx_ver,ciudad_609
municipio_143,Francisco I. Madero,base.state_mx_tab,ciudad_61
municipio_2832,Santiago Tuxtla,base.state_mx_ver,ciudad_610
municipio_2834,Angel R. Cabada,base.state_mx_ver,ciudad_611
municipio_2836,Hueyapan de Ocampo,base.state_mx_ver,ciudad_612
municipio_2838,Catemaco,base.state_mx_ver,ciudad_613
municipio_2845,Acayucan,base.state_mx_ver,ciudad_614
municipio_2852,Jáltipan,base.state_mx_ver,ciudad_615
municipio_2857,Cosoleacaque,base.state_mx_ver,ciudad_616
municipio_2860,Moloacán,base.state_mx_ver,ciudad_617
municipio_2864,Coatzacoalcos,base.state_mx_ver,ciudad_618
municipio_2865,Agua Dulce,base.state_mx_ver,ciudad_619
municipio_146,Parras,base.state_mx_tab,ciudad_62
municipio_2866,Minatitlán,base.state_mx_ver,ciudad_620
municipio_2870,Las Choapas,base.state_mx_ver,ciudad_621
municipio_2873,Mérida,base.state_mx_yuc,ciudad_622
municipio_2896,Motul,base.state_mx_yuc,ciudad_623
municipio_2936,Tizimín,base.state_mx_yuc,ciudad_624
municipio_2950,Valladolid,base.state_mx_yuc,ciudad_625
municipio_2966,Ticul,base.state_mx_yuc,ciudad_626
municipio_2984,Zacatecas,base.state_mx_zac,ciudad_627
municipio_2992,Juan Aldama,base.state_mx_zac,ciudad_628
municipio_2997,Río Grande,base.state_mx_zac,ciudad_629
municipio_148,Colima,base.state_mx_col,ciudad_63
municipio_2998,Villa de Cos,base.state_mx_zac,ciudad_630
municipio_3001,Calera,base.state_mx_zac,ciudad_631
municipio_3005,Guadalupe,base.state_mx_zac,ciudad_632
municipio_3010,Cuauhtémoc,base.state_mx_zac,ciudad_633
municipio_3012,Ojocaliente,base.state_mx_zac,ciudad_634
municipio_3014,Luis Moya,base.state_mx_zac,ciudad_635
municipio_3017,Loreto,base.state_mx_zac,ciudad_636
municipio_3023,Villa Hidalgo,base.state_mx_zac,ciudad_637
municipio_3024,Fresnillo,base.state_mx_zac,ciudad_638
municipio_3025,Sombrerete,base.state_mx_zac,ciudad_639
municipio_149,Tecomán,base.state_mx_col,ciudad_64
municipio_3030,Valparaíso,base.state_mx_zac,ciudad_640
municipio_3033,Jerez,base.state_mx_zac,ciudad_641
municipio_3038,Villanueva,base.state_mx_zac,ciudad_642
municipio_3041,Jalpa,base.state_mx_zac,ciudad_643
municipio_3054,Nochistlán de Mejía,base.state_mx_zac,ciudad_644
municipio_3059,Moyahua de Estrada,base.state_mx_zac,ciudad_645
municipio_150,Manzanillo,base.state_mx_col,ciudad_65
municipio_151,Armería,base.state_mx_col,ciudad_66
municipio_162,Villa de Álvarez,base.state_mx_col,ciudad_67
municipio_163,Tuxtla Gutiérrez,base.state_mx_chis,ciudad_68
municipio_167,Ocozocoautla de Espinosa,base.state_mx_chis,ciudad_69
municipio_30,Pabellón de Arteaga,base.state_mx_ags,ciudad_7
municipio_170,Chiapa de Corzo,base.state_mx_chis,ciudad_70
municipio_173,San Cristóbal de las Casas,base.state_mx_chis,ciudad_71
municipio_178,Acala,base.state_mx_chis,ciudad_72
municipio_189,Reforma,base.state_mx_chis,ciudad_73
municipio_192,Pichucalco,base.state_mx_chis,ciudad_74
municipio_235,Ocosingo,base.state_mx_chis,ciudad_75
municipio_238,Palenque,base.state_mx_chis,ciudad_76
municipio_242,Comitán de Domínguez,base.state_mx_chis,ciudad_77
municipio_252,Las Margaritas,base.state_mx_chis,ciudad_78
municipio_254,Venustiano Carranza,base.state_mx_chis,ciudad_79
municipio_32,Asientos,base.state_mx_ags,ciudad_8
municipio_258,Las Rosas,base.state_mx_chis,ciudad_80
municipio_264,Cintalapa,base.state_mx_chis,ciudad_81
municipio_266,Jiquipilas,base.state_mx_chis,ciudad_82
municipio_268,Arriaga,base.state_mx_chis,ciudad_83
municipio_271,Villaflores,base.state_mx_chis,ciudad_84
municipio_272,Tonalá,base.state_mx_chis,ciudad_85
municipio_275,Pijijiapan,base.state_mx_chis,ciudad_86
municipio_277,Mapastepec,base.state_mx_chis,ciudad_87
municipio_283,Huixtla,base.state_mx_chis,ciudad_88
municipio_288,Tapachula,base.state_mx_chis,ciudad_89
municipio_33,Calvillo,base.state_mx_ags,ciudad_9
municipio_290,Tapachula,base.state_mx_chis,ciudad_90
municipio_296,Cacahoatán,base.state_mx_chis,ciudad_91
municipio_298,Motozintla,base.state_mx_chis,ciudad_92
municipio_306,Chihuahua,base.state_mx_chih,ciudad_93
municipio_307,Cuauhtémoc,base.state_mx_chih,ciudad_94
municipio_308,Cuauhtémoc,base.state_mx_chih,ciudad_95
municipio_313,Bachíniva,base.state_mx_chih,ciudad_96
municipio_316,Nuevo Casas Grandes,base.state_mx_chih,ciudad_97
municipio_325,Madera,base.state_mx_chih,ciudad_98
municipio_330,Juárez,base.state_mx_chih,ciudad_99
municipio_19,Aguascalientes,base.state_mx_ags,
municipio_31,Asientos,base.state_mx_ags,
municipio_34,Calvillo,base.state_mx_ags,
municipio_25,Cosío,base.state_mx_ags,
municipio_20,El Llano,base.state_mx_ags,
municipio_35,Jesús María,base.state_mx_ags,
municipio_29,Pabellón de Arteaga,base.state_mx_ags,
municipio_23,Rincón de Romos,base.state_mx_ags,
municipio_21,San Francisco de los Romo,base.state_mx_ags,
municipio_26,San José de Gracia,base.state_mx_ags,
municipio_28,Tepezalá,base.state_mx_ags,
municipio_46,Ensenada,base.state_mx_bc,
municipio_40,Mexicali,base.state_mx_bc,
municipio_45,Playas de Rosarito,base.state_mx_bc,
municipio_39,Tecate,base.state_mx_bc,
municipio_44,Tijuana,base.state_mx_bc,
municipio_56,Comondú,base.state_mx_bcs,
municipio_50,La Paz,base.state_mx_bcs,
municipio_59,Loreto,base.state_mx_bcs,
municipio_54,Los Cabos,base.state_mx_bcs,
municipio_61,Mulegé,base.state_mx_bcs,
municipio_79,Calakmul,base.state_mx_camp,
municipio_85,Calkiní,base.state_mx_camp,
municipio_76,Campeche,base.state_mx_camp,
municipio_71,Candelaria,base.state_mx_camp,
municipio_69,Carmen,base.state_mx_camp,
municipio_75,Champotón,base.state_mx_camp,
municipio_73,Escárcega,base.state_mx_camp,
municipio_83,Hecelchakán,base.state_mx_camp,
municipio_78,Hopelchén,base.state_mx_camp,
municipio_67,Palizada,base.state_mx_camp,
municipio_80,Tenabo,base.state_mx_camp,
municipio_334,Ahumada,base.state_mx_chih,
municipio_338,Aldama,base.state_mx_chih,
municipio_381,Allende,base.state_mx_chih,
municipio_312,Aquiles Serdán,base.state_mx_chih,
municipio_318,Ascensión,base.state_mx_chih,
municipio_314,Bachíniva,base.state_mx_chih,
municipio_370,Balleza,base.state_mx_chih,
municipio_362,Batopilas,base.state_mx_chih,
municipio_351,Bocoyna,base.state_mx_chih,
municipio_322,Buenaventura,base.state_mx_chih,
municipio_372,Camargo,base.state_mx_chih,
municipio_355,Carichí,base.state_mx_chih,
municipio_320,Casas Grandes,base.state_mx_chih,
municipio_310,Chihuahua,base.state_mx_chih,
municipio_359,Chínipas,base.state_mx_chih,
municipio_386,Coronado,base.state_mx_chih,
municipio_335,Coyame del Sotol,base.state_mx_chih,
municipio_309,Cuauhtémoc,base.state_mx_chih,
municipio_352,Cusihuiriachi,base.state_mx_chih,
municipio_343,Delicias,base.state_mx_chih,
municipio_346,Dr. Belisario Domínguez,base.state_mx_chih,
municipio_369,El Tule,base.state_mx_chih,
municipio_321,Galeana,base.state_mx_chih,
municipio_323,Gómez Farías,base.state_mx_chih,
municipio_353,Gran Morelos,base.state_mx_chih,
municipio_350,Guachochi,base.state_mx_chih,
municipio_332,Guadalupe,base.state_mx_chih,
municipio_365,Guadalupe y Calvo,base.state_mx_chih,
municipio_361,Guazapares,base.state_mx_chih,
municipio_315,Guerrero,base.state_mx_chih,
municipio_380,Hidalgo del Parral,base.state_mx_chih,
municipio_368,Huejotitán,base.state_mx_chih,
municipio_324,Ignacio Zaragoza,base.state_mx_chih,
municipio_319,Janos,base.state_mx_chih,
municipio_384,Jiménez,base.state_mx_chih,
municipio_331,Juárez,base.state_mx_chih,
municipio_340,Julimes,base.state_mx_chih,
municipio_376,La Cruz,base.state_mx_chih,
municipio_382,López,base.state_mx_chih,
municipio_326,Madera,base.state_mx_chih,
municipio_360,Maguarichi,base.state_mx_chih,
municipio_341,Manuel Benavides,base.state_mx_chih,
municipio_329,Matachí,base.state_mx_chih,
municipio_383,Matamoros,base.state_mx_chih,
municipio_345,Meoqui,base.state_mx_chih,
municipio_364,Morelos,base.state_mx_chih,
municipio_358,Moris,base.state_mx_chih,
municipio_327,Namiquipa,base.state_mx_chih,
municipio_349,Nonoava,base.state_mx_chih,
municipio_317,Nuevo Casas Grandes,base.state_mx_chih,
municipio_357,Ocampo,base.state_mx_chih,
municipio_337,Ojinaga,base.state_mx_chih,
municipio_333,Praxedis G. Guerrero,base.state_mx_chih,
municipio_311,Riva Palacio,base.state_mx_chih,
municipio_344,Rosales,base.state_mx_chih,
municipio_367,Rosario,base.state_mx_chih,
municipio_348,San Francisco de Borja,base.state_mx_chih,
municipio_377,San Francisco de Conchos,base.state_mx_chih,
municipio_366,San Francisco del Oro,base.state_mx_chih,
municipio_371,Santa Bárbara,base.state_mx_chih,
municipio_354,Santa Isabel,base.state_mx_chih,
municipio_347,Satevó,base.state_mx_chih,
municipio_374,Saucillo,base.state_mx_chih,
municipio_328,Temósachic,base.state_mx_chih,
municipio_363,Urique,base.state_mx_chih,
municipio_356,Uruachi,base.state_mx_chih,
municipio_375,Valle de Zaragoza,base.state_mx_chih,
municipio_280,Acacoyagua,base.state_mx_chis,
municipio_179,Acala,base.state_mx_chis,
municipio_279,Acapetahua,base.state_mx_chis,
municipio_226,Aldama,base.state_mx_chis,
municipio_253,Altamirano,base.state_mx_chis,
municipio_208,Amatán,base.state_mx_chis,
municipio_301,Amatenango de la Frontera,base.state_mx_chis,
municipio_183,Amatenango del Valle,base.state_mx_chis,
municipio_261,Angel Albino Corzo,base.state_mx_chis,
municipio_269,Arriaga,base.state_mx_chis,
municipio_302,Bejucal de Ocampo,base.state_mx_chis,
municipio_246,Bella Vista,base.state_mx_chis,
municipio_236,Benemérito de las Américas,base.state_mx_chis,
municipio_166,Berriozábal,base.state_mx_chis,
municipio_215,Bochil,base.state_mx_chis,
municipio_297,Cacahoatán,base.state_mx_chis,
municipio_241,Catazajá,base.state_mx_chis,
municipio_222,Chalchihuitán,base.state_mx_chis,
municipio_175,Chamula,base.state_mx_chis,
municipio_184,Chanal,base.state_mx_chis,
municipio_207,Chapultenango,base.state_mx_chis,
municipio_225,Chenalhó,base.state_mx_chis,
municipio_171,Chiapa de Corzo,base.state_mx_chis,
municipio_180,Chiapilla,base.state_mx_chis,
municipio_202,Chicoasén,base.state_mx_chis,
municipio_245,Chicomuselo,base.state_mx_chis,
municipio_234,Chilón,base.state_mx_chis,
municipio_265,Cintalapa,base.state_mx_chis,
municipio_203,Coapilla,base.state_mx_chis,
municipio_243,Comitán de Domínguez,base.state_mx_chis,
municipio_201,Copainalá,base.state_mx_chis,
municipio_221,El Bosque,base.state_mx_chis,
municipio_304,El Porvenir,base.state_mx_chis,
municipio_281,Escuintla,base.state_mx_chis,
municipio_196,Francisco León,base.state_mx_chis,
municipio_247,Frontera Comalapa,base.state_mx_chis,
municipio_292,Frontera Hidalgo,base.state_mx_chis,
municipio_286,Huehuetán,base.state_mx_chis,
municipio_209,Huitiupán,base.state_mx_chis,
municipio_186,Huixtán,base.state_mx_chis,
municipio_284,Huixtla,base.state_mx_chis,
municipio_210,Ixhuatán,base.state_mx_chis,
municipio_197,Ixtacomitán,base.state_mx_chis,
municipio_176,Ixtapa,base.state_mx_chis,
municipio_199,Ixtapangajoya,base.state_mx_chis,
municipio_267,Jiquipilas,base.state_mx_chis,
municipio_214,Jitotol,base.state_mx_chis,
municipio_191,Juárez,base.state_mx_chis,
municipio_260,La Concordia,base.state_mx_chis,
municipio_303,La Grandeza,base.state_mx_chis,
municipio_249,La Independencia,base.state_mx_chis,
municipio_240,La Libertad,base.state_mx_chis,
municipio_248,La Trinitaria,base.state_mx_chis,
municipio_223,Larráinzar,base.state_mx_chis,
municipio_251,Las Margaritas,base.state_mx_chis,
municipio_259,Las Rosas,base.state_mx_chis,
municipio_278,Mapastepec,base.state_mx_chis,
municipio_250,Maravilla Tenejapa,base.state_mx_chis,
municipio_237,Marqués de Comillas,base.state_mx_chis,
municipio_300,Mazapa de Madero,base.state_mx_chis,
municipio_285,Mazatán,base.state_mx_chis,
municipio_293,Metapa,base.state_mx_chis,
municipio_188,Mitontic,base.state_mx_chis,
municipio_262,Montecristo de Guerrero,base.state_mx_chis,
municipio_299,Motozintla,base.state_mx_chis,
municipio_257,Nicolás Ruíz,base.state_mx_chis,
municipio_233,Ocosingo,base.state_mx_chis,
municipio_206,Ocotepec,base.state_mx_chis,
municipio_168,Ocozocoautla de Espinosa,base.state_mx_chis,
municipio_195,Ostuacán,base.state_mx_chis,
municipio_172,Osumacinta,base.state_mx_chis,
municipio_185,Oxchuc,base.state_mx_chis,
municipio_239,Palenque,base.state_mx_chis,
municipio_227,Pantelhó,base.state_mx_chis,
municipio_204,Pantepec,base.state_mx_chis,
municipio_193,Pichucalco,base.state_mx_chis,
municipio_276,Pijijiapan,base.state_mx_chis,
municipio_213,Pueblo Nuevo Solistahuacán,base.state_mx_chis,
municipio_212,Rayón,base.state_mx_chis,
municipio_190,Reforma,base.state_mx_chis,
municipio_218,Sabanilla,base.state_mx_chis,
municipio_229,Salto de Agua,base.state_mx_chis,
municipio_220,San Andrés Duraznal,base.state_mx_chis,
municipio_174,San Cristóbal de las Casas,base.state_mx_chis,
municipio_165,San Fernando,base.state_mx_chis,
municipio_217,San Juan Cancuc,base.state_mx_chis,
municipio_181,San Lucas,base.state_mx_chis,
municipio_224,Santiago el Pinar,base.state_mx_chis,
municipio_305,Siltepec,base.state_mx_chis,
municipio_219,Simojovel,base.state_mx_chis,
municipio_228,Sitalá,base.state_mx_chis,
municipio_263,Socoltenango,base.state_mx_chis,
municipio_198,Solosuchiapa,base.state_mx_chis,
municipio_216,Soyaló,base.state_mx_chis,
municipio_169,Suchiapa,base.state_mx_chis,
municipio_291,Suchiate,base.state_mx_chis,
municipio_194,Sunuapa,base.state_mx_chis,
municipio_289,Tapachula,base.state_mx_chis,
municipio_205,Tapalapa,base.state_mx_chis,
municipio_211,Tapilula,base.state_mx_chis,
municipio_200,Tecpatán,base.state_mx_chis,
municipio_187,Tenejapa,base.state_mx_chis,
municipio_182,Teopisca,base.state_mx_chis,
municipio_230,Tila,base.state_mx_chis,
municipio_273,Tonalá,base.state_mx_chis,
municipio_256,Totolapa,base.state_mx_chis,
municipio_231,Tumbalá,base.state_mx_chis,
municipio_294,Tuxtla Chico,base.state_mx_chis,
municipio_164,Tuxtla Gutiérrez,base.state_mx_chis,
municipio_287,Tuzantán,base.state_mx_chis,
municipio_244,Tzimol,base.state_mx_chis,
municipio_295,Unión Juárez,base.state_mx_chis,
municipio_255,Venustiano Carranza,base.state_mx_chis,
municipio_282,Villa Comaltitlán,base.state_mx_chis,
municipio_274,Villa Corzo,base.state_mx_chis,
municipio_270,Villaflores,base.state_mx_chis,
municipio_232,Yajalón,base.state_mx_chis,
municipio_177,Zinacantán,base.state_mx_chis,
municipio_152,Armería,base.state_mx_col,
municipio_156,Colima,base.state_mx_col,
municipio_154,Comala,base.state_mx_col,
municipio_153,Coquimatlán,base.state_mx_col,
municipio_155,Cuauhtémoc,base.state_mx_col,
municipio_157,Ixtlahuacán,base.state_mx_col,
municipio_159,Manzanillo,base.state_mx_col,
municipio_158,Minatitlán,base.state_mx_col,
municipio_160,Tecomán,base.state_mx_col,
municipio_161,Villa de Álvarez,base.state_mx_col,
municipio_389,Canatlán,base.state_mx_dgo,
municipio_395,Canelas,base.state_mx_dgo,
municipio_392,Coneto de Comonfort,base.state_mx_dgo,
municipio_434,Cuencamé,base.state_mx_dgo,
municipio_388,Durango,base.state_mx_dgo,
municipio_429,El Oro,base.state_mx_dgo,
municipio_437,General Simón Bolívar,base.state_mx_dgo,
municipio_417,Gómez Palacio,base.state_mx_dgo,
municipio_402,Guadalupe Victoria,base.state_mx_dgo,
municipio_424,Guanaceví,base.state_mx_dgo,
municipio_422,Hidalgo,base.state_mx_dgo,
municipio_426,Indé,base.state_mx_dgo,
municipio_419,Lerdo,base.state_mx_dgo,
municipio_420,Mapimí,base.state_mx_dgo,
municipio_415,Mezquital,base.state_mx_dgo,
municipio_431,Nazas,base.state_mx_dgo,
municipio_409,Nombre de Dios,base.state_mx_dgo,
municipio_390,Nuevo Ideal,base.state_mx_dgo,
municipio_423,Ocampo,base.state_mx_dgo,
municipio_400,Otáez,base.state_mx_dgo,
municipio_405,Pánuco de Coronado,base.state_mx_dgo,
municipio_403,Peñón Blanco,base.state_mx_dgo,
municipio_407,Poanas,base.state_mx_dgo,
municipio_414,Pueblo Nuevo,base.state_mx_dgo,
municipio_433,Rodeo,base.state_mx_dgo,
municipio_425,San Bernardo,base.state_mx_dgo,
municipio_401,San Dimas,base.state_mx_dgo,
municipio_436,San Juan de Guadalupe,base.state_mx_dgo,
municipio_394,San Juan del Río,base.state_mx_dgo,
municipio_432,San Luis del Cordero,base.state_mx_dgo,
municipio_427,San Pedro del Gallo,base.state_mx_dgo,
municipio_435,Santa Clara,base.state_mx_dgo,
municipio_398,Santiago Papasquiaro,base.state_mx_dgo,
municipio_412,Súchil,base.state_mx_dgo,
municipio_397,Tamazula,base.state_mx_dgo,
municipio_428,Tepehuanes,base.state_mx_dgo,
municipio_421,Tlahualilo,base.state_mx_dgo,
municipio_396,Topia,base.state_mx_dgo,
municipio_411,Vicente Guerrero,base.state_mx_dgo,
municipio_535,Acapulco de Juárez,base.state_mx_gro,
municipio_615,Acatepec,base.state_mx_gro,
municipio_602,Ahuacuotzingo,base.state_mx_gro,
municipio_574,Ajuchitlán del Progreso,base.state_mx_gro,
municipio_626,Alcozauca de Guerrero,base.state_mx_gro,
municipio_608,Alpoyeca,base.state_mx_gro,
municipio_561,Apaxtla,base.state_mx_gro,
municipio_560,Arcelia,base.state_mx_gro,
municipio_596,Atenango del Río,base.state_mx_gro,
municipio_621,Atlamajalcingo del Monte,base.state_mx_gro,
municipio_616,Atlixtac,base.state_mx_gro,
municipio_589,Atoyac de Álvarez,base.state_mx_gro,
municipio_530,Ayutla de los Libres,base.state_mx_gro,
